lat,lon,elevation_m,i,j,x_m,y_m
43.590184,78.462733,708.0,0,0,-6000.0,-6000.0
43.590184,78.465837,701.0,1,0,-5750.0,-6000.0
43.590184,78.46894,698.0,2,0,-5500.0,-6000.0
43.590184,78.472044,694.0,3,0,-5250.0,-6000.0
43.590184,78.475147,691.0,4,0,-5000.0,-6000.0
43.590184,78.478251,688.0,5,0,-4750.0,-6000.0
43.590184,78.481354,689.0,6,0,-4500.0,-6000.0
43.590184,78.484457,703.0,7,0,-4250.0,-6000.0
43.590184,78.487561,741.0,8,0,-4000.0,-6000.0
43.590184,78.490664,754.0,9,0,-3750.0,-6000.0
43.590184,78.493768,752.0,10,0,-3500.0,-6000.0
43.590184,78.496871,751.0,11,0,-3250.0,-6000.0
43.590184,78.499975,747.0,12,0,-3000.0,-6000.0
43.590184,78.503078,745.0,13,0,-2750.0,-6000.0
43.590184,78.506182,744.0,14,0,-2500.0,-6000.0
43.590184,78.509285,742.0,15,0,-2250.0,-6000.0
43.590184,78.512388,740.0,16,0,-2000.0,-6000.0
43.590184,78.515492,734.0,17,0,-1750.0,-6000.0
43.590184,78.518595,722.0,18,0,-1500.0,-6000.0
43.590184,78.521699,707.0,19,0,-1250.0,-6000.0
43.590184,78.524802,705.0,20,0,-1000.0,-6000.0
43.590184,78.527906,733.0,21,0,-750.0,-6000.0
43.590184,78.531009,758.0,22,0,-500.0,-6000.0
43.590184,78.534113,748.0,23,0,-250.0,-6000.0
43.590184,78.537216,747.0,24,0,0.0,-6000.0
43.590184,78.540319,749.0,25,0,250.0,-6000.0
43.590184,78.543423,737.0,26,0,500.0,-6000.0
43.590184,78.546526,743.0,27,0,750.0,-6000.0
43.590184,78.54963,731.0,28,0,1000.0,-6000.0
43.590184,78.552733,740.0,29,0,1250.0,-6000.0
43.590184,78.555837,732.0,30,0,1500.0,-6000.0
43.590184,78.55894,726.0,31,0,1750.0,-6000.0
43.590184,78.562044,729.0,32,0,2000.0,-6000.0
43.590184,78.565147,723.0,33,0,2250.0,-6000.0
43.590184,78.56825,719.0,34,0,2500.0,-6000.0
43.590184,78.571354,717.0,35,0,2750.0,-6000.0
43.590184,78.574457,709.0,36,0,3000.0,-6000.0
43.590184,78.577561,704.0,37,0,3250.0,-6000.0
43.590184,78.580664,726.0,38,0,3500.0,-6000.0
43.590184,78.583768,722.0,39,0,3750.0,-6000.0
43.590184,78.586871,733.0,40,0,4000.0,-6000.0
43.590184,78.589975,727.0,41,0,4250.0,-6000.0
43.590184,78.593078,735.0,42,0,4500.0,-6000.0
43.590184,78.596181,737.0,43,0,4750.0,-6000.0
43.590184,78.599285,744.0,44,0,5000.0,-6000.0
43.590184,78.602388,746.0,45,0,5250.0,-6000.0
43.590184,78.605492,746.0,46,0,5500.0,-6000.0
43.590184,78.608595,724.0,47,0,5750.0,-6000.0
43.590184,78.611699,695.0,48,0,6000.0,-6000.0
43.592434,78.462733,697.0,0,1,-6000.0,-5750.0
43.592434,78.465837,695.0,1,1,-5750.0,-5750.0
43.592434,78.46894,692.0,2,1,-5500.0,-5750.0
43.592434,78.472044,688.0,3,1,-5250.0,-5750.0
43.592434,78.475147,686.0,4,1,-5000.0,-5750.0
43.592434,78.478251,685.0,5,1,-4750.0,-5750.0
43.592434,78.481354,684.0,6,1,-4500.0,-5750.0
43.592434,78.484457,696.0,7,1,-4250.0,-5750.0
43.592434,78.487561,725.0,8,1,-4000.0,-5750.0
43.592434,78.490664,749.0,9,1,-3750.0,-5750.0
43.592434,78.493768,748.0,10,1,-3500.0,-5750.0
43.592434,78.496871,747.0,11,1,-3250.0,-5750.0
43.592434,78.499975,742.0,12,1,-3000.0,-5750.0
43.592434,78.503078,741.0,13,1,-2750.0,-5750.0
43.592434,78.506182,741.0,14,1,-2500.0,-5750.0
43.592434,78.509285,739.0,15,1,-2250.0,-5750.0
43.592434,78.512388,737.0,16,1,-2000.0,-5750.0
43.592434,78.515492,730.0,17,1,-1750.0,-5750.0
43.592434,78.518595,728.0,18,1,-1500.0,-5750.0
43.592434,78.521699,706.0,19,1,-1250.0,-5750.0
43.592434,78.524802,695.0,20,1,-1000.0,-5750.0
43.592434,78.527906,742.0,21,1,-750.0,-5750.0
43.592434,78.531009,754.0,22,1,-500.0,-5750.0
43.592434,78.534113,747.0,23,1,-250.0,-5750.0
43.592434,78.537216,730.0,24,1,0.0,-5750.0
43.592434,78.540319,742.0,25,1,250.0,-5750.0
43.592434,78.543423,736.0,26,1,500.0,-5750.0
43.592434,78.546526,723.0,27,1,750.0,-5750.0
43.592434,78.54963,726.0,28,1,1000.0,-5750.0
43.592434,78.552733,732.0,29,1,1250.0,-5750.0
43.592434,78.555837,725.0,30,1,1500.0,-5750.0
43.592434,78.55894,722.0,31,1,1750.0,-5750.0
43.592434,78.562044,721.0,32,1,2000.0,-5750.0
43.592434,78.565147,709.0,33,1,2250.0,-5750.0
43.592434,78.56825,712.0,34,1,2500.0,-5750.0
43.592434,78.571354,709.0,35,1,2750.0,-5750.0
43.592434,78.574457,701.0,36,1,3000.0,-5750.0
